,weight,n_prot,chi,eRMSD
496,6.622536135015057e-06,1.0,-0.735916,1.151749
497,1.250839525281056e-05,1.0,-0.945588,1.145706
498,1.7678293532034588e-05,1.0,-1.182429,1.159899
499,1.3308945964207825e-05,1.0,-0.990086,1.143801
500,1.1869472360092812e-05,1.0,-1.141372,1.223093
501,1.3900823874619481e-05,1.0,-1.520726,1.221472
502,1.9163535643045685e-05,1.0,-1.335112,1.188422
503,1.828470277324031e-05,1.0,-1.472666,1.199432
504,1.3921002317491836e-05,1.0,-1.085978,1.135730
505,5.482671243894691e-06,1.0,-0.845080,1.073338
506,8.711823236234592e-06,1.0,-1.560343,1.248050
507,4.622782886712267e-06,1.0,-1.166509,1.293515
508,1.4701142036914442e-05,1.0,-1.003382,1.180088
509,5.574168022829604e-06,1.0,-1.521110,1.275823
510,1.567153129223757e-05,1.0,-1.101330,1.193776
511,5.428838623526088e-06,1.0,-1.293208,1.281573
512,9.031778949184825e-06,1.0,-1.810637,1.229343
513,3.48596281652056e-06,1.0,-2.029405,1.280053
514,1.988838994508788e-09,0.0,-1.869146,1.254689
515,1.8215089357056551e-09,0.0,-2.071641,1.241439
516,4.527238480866998e-06,1.0,-1.846081,1.268178
517,1.9414439445730693e-09,0.0,-2.061628,1.238233
518,3.902440471915236e-09,0.0,-1.698437,1.229220
519,3.7699513390446126e-09,0.0,-2.622818,1.172506
520,1.5664711621962333e-05,1.0,-2.641228,1.134715
521,1.1515571145691601e-05,1.0,-2.633312,1.104704
522,1.0424857033622583e-05,1.0,-2.518180,1.103433
523,9.05014317346213e-06,1.0,-2.622151,1.086722
524,1.611413784924659e-05,1.0,-2.535801,1.152548
525,1.1551827421415944e-05,1.0,-2.292691,1.196298
526,6.286541880199023e-06,1.0,-2.170836,1.233505
527,3.958798314532784e-09,0.0,-2.242005,1.160262
528,1.8491557539703434e-05,1.0,-2.744550,1.160234
529,1.6429164410694987e-05,1.0,-2.626771,1.165857
530,1.4456336297141981e-05,1.0,-2.460281,1.135278
531,1.2279906667197958e-05,1.0,-2.205091,1.137760
532,3.791437640371891e-09,0.0,-2.631640,1.132824
533,1.8805324065735452e-05,1.0,-2.754287,1.152813
534,1.6899071215348985e-05,1.0,-2.671652,1.145255
535,2.6305895991875254e-09,0.0,-2.572726,1.095622
536,4.6341442654512595e-06,1.0,-2.208677,1.253382
537,5.232282228294943e-06,1.0,-2.153162,1.244767
538,4.320335237171978e-06,1.0,-2.203849,1.258610
539,1.0107407863256449e-05,1.0,-2.765509,1.224692
540,1.4239167769608207e-05,1.0,-2.952675,1.071515
541,7.2602601413489106e-06,1.0,-2.689286,1.239841
542,3.161484701566777e-09,0.0,-2.235336,1.198112
543,3.874091246957154e-09,0.0,-2.128488,1.154118
544,1.7447160113540218e-05,1.0,-2.689601,1.154118
545,8.893999048804108e-06,1.0,-2.020822,1.117278
546,6.114312050815481e-06,1.0,-1.824477,1.043601
547,5.70574142599732e-06,1.0,-2.007694,1.082539
548,7.474946753798207e-06,1.0,-1.923656,1.231777
549,4.076792232135651e-06,1.0,-1.936427,1.269617
550,1.0509850439190307e-09,0.0,-2.152269,1.278470
551,3.1058716131282536e-09,0.0,-1.395009,1.252063
552,1.1128921272380169e-09,0.0,-2.176871,1.271165
553,4.1094829778909005e-06,1.0,-1.892843,1.271970
554,4.153634041950743e-06,1.0,-1.986830,1.265169
555,8.937860572897893e-09,0.0,3.136601,1.166547
556,3.9317352817203584e-05,1.0,3.008750,1.148446
557,4.1526598291854524e-05,1.0,3.039377,1.154118
558,8.09217439370682e-06,1.0,2.269292,1.154118
559,4.01547349163031e-09,0.0,-2.383727,1.154118
560,1.9833452995411413e-05,1.0,-2.787761,1.154118
561,8.637549359381057e-06,1.0,2.553767,1.174755
562,2.7580024147329037e-05,1.0,-2.936728,1.153143
563,2.0125045709345703e-05,1.0,-2.879645,1.119041
564,1.5661391194494375e-05,1.0,2.744015,1.152943
565,8.069867439909797e-06,1.0,2.578405,1.146676
566,4.126324601624955e-05,1.0,-3.130661,1.155191
567,3.4785610866849055e-05,1.0,-3.031156,1.154118
568,5.769411952266208e-09,0.0,-3.051439,1.210312
569,4.2618181498525415e-05,1.0,3.098620,1.154118
570,3.372135289146828e-05,1.0,-3.017527,1.154118
571,1.9407297244923935e-05,1.0,2.791385,1.154118
572,1.6428764939378752e-05,1.0,-2.588485,1.155688
573,1.745019198734968e-05,1.0,-2.689790,1.154118
574,2.2151844214870453e-05,1.0,-2.844893,1.154136
575,1.5339856161810135e-05,1.0,-2.384186,1.161157
576,2.4194753731936625e-05,1.0,-2.889559,1.144902
577,1.2758901898383893e-05,1.0,-1.999471,1.151253
578,1.6361671504199483e-05,1.0,-2.579697,1.153910
579,2.473874473469224e-05,1.0,-2.895478,1.148251
580,1.7645969622757476e-05,1.0,-2.710553,1.147432
581,1.66738216115471e-05,1.0,-2.624310,1.154561
582,1.7486448126347528e-05,1.0,-2.695360,1.160019
583,1.4154921855916051e-05,1.0,-2.266425,1.154118
584,1.7990691297277267e-05,1.0,-2.719770,1.153238
585,3.8586720938079125e-05,1.0,2.990879,1.153520
586,3.62984898554616e-05,1.0,-3.051008,1.154074
587,3.878721954443712e-05,1.0,2.992962,1.154118
588,7.989781589253341e-09,0.0,3.067720,1.136591
589,1.5506592004164336e-05,1.0,-2.414088,1.154118
590,4.128834105625588e-09,0.0,-2.699922,1.154118
591,1.0170514190602225e-05,1.0,-2.142202,1.203165
592,1.5475394705804475e-05,1.0,-2.787670,1.195953
593,1.4835514488161398e-05,1.0,-2.335726,1.154027
594,1.3719491152622574e-05,1.0,-1.820129,1.145067
595,1.3134417057322396e-05,1.0,-2.018711,1.157920
596,1.4703839837454124e-05,1.0,-2.309792,1.161815
597,2.1360813376830212e-05,1.0,-2.829150,1.159585
598,8.4446845629666e-09,0.0,-3.108060,1.152104
599,3.975099521143985e-05,1.0,3.005331,1.164227
600,8.470152244456861e-09,0.0,3.064820,1.145455
601,1.5251403345587726e-05,1.0,-2.382472,1.164709
602,2.0663307026689786e-05,1.0,-2.827903,1.169851
603,1.261809939789992e-05,1.0,-2.417153,1.192709
604,5.946966587069388e-06,1.0,-1.945463,1.243822
605,8.29979295850452e-06,1.0,-1.746376,1.239308
606,3.0202080920529715e-09,0.0,-2.760701,1.096512
607,2.257454499230192e-05,1.0,-2.883626,1.176464
608,8.482244758421189e-06,1.0,-2.573128,1.223111
609,2.489931420589748e-09,0.0,-2.264014,1.214459
610,3.7851914659743636e-06,1.0,-2.067253,1.270020
611,4.947805427910345e-06,1.0,-2.120262,1.248566
612,3.75031382702301e-06,1.0,-2.174670,1.271048
613,1.2702302768135058e-05,1.0,-2.139507,1.147756
614,1.1617114936182417e-05,1.0,-2.003123,1.139667
615,7.1328559724371815e-06,1.0,-1.629919,1.255775
616,1.8392773814279437e-05,1.0,-1.556479,1.195811
617,1.6034993511347853e-05,1.0,-1.795962,1.177528
618,6.3468022719108605e-06,1.0,-1.794126,1.250937
619,1.8939300604629336e-05,1.0,-1.639783,1.171755
620,8.184633073607171e-06,1.0,-1.876832,1.229893
621,3.851584460126405e-09,0.0,-1.565096,1.237418
622,2.3664862150868825e-09,0.0,-2.045772,1.227350
623,1.2005566644646279e-05,1.0,-2.303750,1.193470
624,1.4207481729224515e-05,1.0,-2.271701,1.154118
625,1.2855685709489074e-05,1.0,-1.883601,1.144095
626,1.2653160789714356e-05,1.0,-1.978582,1.149062
627,1.3520753952057795e-05,1.0,-2.164781,1.161541
628,2.3450025173494712e-05,1.0,-2.873067,1.161135
629,8.48683121206806e-09,0.0,3.141045,1.182904
630,3.226559611242137e-06,1.0,-2.057456,1.295216
631,4.630611141384737e-09,0.0,-2.813141,1.164368
632,1.5952909782391762e-05,1.0,-2.491129,1.154118
633,7.95574082773035e-09,0.0,-3.067415,1.170935
634,4.95435573331333e-09,0.0,-3.101047,1.231787
635,1.903309731020456e-05,1.0,-2.996667,1.219568
636,7.794248174320392e-06,1.0,2.591694,1.217205
637,2.0730334365270948e-05,1.0,3.134590,1.235524
638,2.2879305515666418e-05,1.0,2.932824,1.216748
639,3.4352571220509715e-05,1.0,2.941975,1.154118
640,3.37648084039768e-05,1.0,3.012004,1.194933
641,1.6288933042188454e-05,1.0,-2.614862,1.145395
642,3.4731986717132734e-05,1.0,-3.038800,1.144310
643,1.570544512531555e-05,1.0,-2.690752,1.181147
644,3.872841980898666e-05,1.0,3.070655,1.183820
645,7.510583671538153e-09,0.0,3.079530,1.203794
646,8.876251049639767e-09,0.0,3.073361,1.154432
647,8.652072110180158e-06,1.0,2.067446,1.131274
648,1.8750407041049736e-05,1.0,2.812778,1.133909
649,3.9856200196427326e-05,1.0,-3.106304,1.150980
650,1.546192528300662e-05,1.0,-2.408235,1.154081
651,3.6877562851803264e-05,1.0,-3.058824,1.154118
652,1.9806485191982182e-05,1.0,-2.786964,1.154118
653,1.3288278359313605e-05,1.0,-1.944326,1.154118
654,1.3907977130714138e-05,1.0,-2.243829,1.153460
655,4.1054954348147434e-05,1.0,-3.131062,1.163404
656,2.4832741185563224e-05,1.0,-2.894548,1.154118
657,4.995092217265523e-09,0.0,-1.818179,1.159993
658,4.139007591740567e-05,1.0,3.038331,1.165417
659,2.0255610655426963e-05,1.0,2.805760,1.184013
660,1.9096626023682025e-05,1.0,-2.956952,1.211383
661,1.2646332566713447e-05,1.0,2.751570,1.216762
662,3.2189381305312885e-05,1.0,-2.998089,1.154118
663,1.7929829244824755e-05,1.0,2.775820,1.184356
664,1.4468575150774752e-05,1.0,-2.717057,1.192567
665,1.5681479316860058e-05,1.0,-2.577710,1.172166
666,1.4892550836137219e-05,1.0,-2.361503,1.169383
667,1.9237136972567134e-05,1.0,3.005383,1.240849
668,4.084194616378342e-05,1.0,-3.124062,1.152128
669,3.237098869742577e-05,1.0,2.922104,1.154118
670,3.037459528328204e-05,1.0,-2.974680,1.154118
671,4.115648579544693e-05,1.0,-3.128941,1.154118
672,4.296618969831129e-09,0.0,-2.746360,1.154118
673,1.7289442414871587e-05,1.0,-2.679293,1.154118
674,1.7886860991138507e-05,1.0,-2.715864,1.158838
675,4.0354739809046564e-05,1.0,-3.112675,1.154118
676,1.4993851719214178e-05,1.0,2.732841,1.154118
677,2.368092624914351e-05,1.0,-2.874612,1.154118
678,1.8206814413460554e-05,1.0,-2.729458,1.154118
679,1.3071178580519881e-05,1.0,-2.011672,1.156328
680,3.881557245684322e-05,1.0,2.993480,1.153979
681,1.5485722025520523e-06,1.0,2.605940,1.023882
682,1.1541196261298976e-05,1.0,3.062268,1.020402
683,1.4035232665109336e-06,1.0,2.346537,1.057066
684,1.71895922683874e-06,1.0,2.095364,1.059615
685,7.513921644502434e-06,1.0,1.892097,1.118035
686,1.1990975120957994e-06,1.0,1.909891,1.046924
687,1.3523222232031995e-07,1.0,1.811958,0.925533
688,6.987759998768828e-07,1.0,1.981965,1.025892
689,1.860745880580753e-06,1.0,2.704111,0.960601
690,1.187925922366792e-07,1.0,1.763985,0.907684
691,1.4681927330658377e-06,1.0,1.750034,1.055839
692,2.0645080466275132e-07,1.0,1.785184,0.970217
693,2.0361902583506014e-07,1.0,1.847856,0.968325
694,2.2959312494845936e-06,1.0,1.471085,1.055589
695,4.821034855883099e-06,1.0,1.595261,1.093768
696,6.412529815409032e-07,1.0,1.668574,1.022649
697,1.2858940724632928e-05,1.0,1.848389,1.150016
698,2.634229850323175e-06,1.0,1.707289,1.076274
699,1.3815512216314947e-05,1.0,1.901568,1.160380
700,1.3279804362928946e-05,1.0,1.797437,1.149624
701,5.4791809976002485e-09,0.0,1.591193,1.183412
702,1.6809534182576964e-05,1.0,1.859397,1.197857
703,4.834254999847739e-06,1.0,1.792660,1.099165
704,3.958609846183586e-06,1.0,1.723685,1.091283
705,5.497600496079286e-07,1.0,2.182751,1.014624
706,8.886384896326846e-07,1.0,2.533655,1.003474
707,2.3492705682811506e-07,1.0,2.105517,0.966731
708,9.80420261191359e-07,1.0,2.055230,1.038247
709,7.536489384200386e-07,1.0,2.550030,0.970396
710,1.9476660850999983e-06,1.0,2.583125,1.048592
711,5.801788802983247e-11,0.0,2.129652,0.994631
712,1.1446824451207062e-05,1.0,3.125407,0.995114
713,8.108815888097257e-06,1.0,2.959658,0.939296
714,1.715880228083734e-05,1.0,-2.933906,0.919504
715,1.918753700873658e-06,1.0,2.661945,1.016540
716,2.8617385183787555e-09,0.0,3.076708,0.936140
717,5.1516934459569355e-06,1.0,2.871230,0.964622
718,1.2160193590313414e-05,1.0,3.092903,1.023085
719,9.40687315369949e-06,1.0,3.010053,0.997457
720,3.006606701459986e-06,1.0,2.667995,1.051944
721,1.3719560447820862e-06,1.0,2.236203,1.054549
722,2.9245690718896235e-06,1.0,2.665934,1.050691
723,2.6353997077391795e-06,1.0,2.640911,1.051877
724,7.848376184078933e-06,1.0,-2.792045,1.043353
725,1.1316730412691548e-05,1.0,2.891898,1.067343
726,1.389098714251845e-05,1.0,-3.049832,1.048932
727,8.863956322952299e-06,1.0,-2.812750,0.995061
728,1.8064701235906332e-05,1.0,-3.008236,1.081070
729,8.28948810241747e-06,1.0,-2.805458,1.048783
730,6.445821379083494e-06,1.0,-1.947635,1.021960
731,1.9385667547846493e-05,1.0,-2.961592,1.211178
732,8.141768901847552e-06,1.0,-2.748707,1.061255
733,1.1624781970395597e-05,1.0,-3.065557,0.993426
734,3.0350220266917674e-06,1.0,2.771166,0.988387
735,8.443607070036127e-06,1.0,2.968250,1.003818
736,9.585472731337022e-06,1.0,3.021175,0.992037
737,8.307372471793541e-06,1.0,2.937373,1.021063
738,1.1008414786512825e-05,1.0,-3.009313,1.002199
739,2.2357782660114975e-09,0.0,-2.846497,1.051781
740,1.6822330669891349e-09,0.0,-2.609707,1.034769
741,9.484791040528351e-06,1.0,-2.693453,1.083891
742,1.3617598561799933e-05,1.0,-1.913187,1.185714
743,5.9428409181235055e-06,1.0,-2.724291,1.320548
744,5.570371406252453e-06,1.0,-2.489684,1.333147
745,4.362307808148581e-06,1.0,-2.587239,1.292636
746,1.953270525795858e-09,0.0,-2.867918,1.327849
747,6.460485439834841e-06,1.0,-2.628658,1.337927
748,4.0812729842837565e-06,1.0,-2.352465,1.312920
749,5.408721816622861e-06,1.0,-2.620251,1.323430
750,4.993561885654665e-06,1.0,-2.614865,1.315464
751,5.839840728725083e-06,1.0,-2.633776,1.329314
752,5.0496967691188164e-06,1.0,-2.676141,1.307690
753,6.0955463890126995e-06,1.0,-2.693607,1.327430
754,6.9491908216649394e-06,1.0,-2.757331,1.331147
755,9.439931615585254e-06,1.0,-2.666892,1.364647
756,5.762286679690074e-06,1.0,-2.608756,1.329972
757,1.3132839006937646e-05,1.0,3.106902,1.297546
758,2.5682354055557837e-05,1.0,-3.121300,1.426051
759,9.491993367192083e-06,1.0,2.872815,1.321353
760,3.004660206387349e-06,1.0,2.526421,1.464562
761,3.639958806821928e-06,1.0,2.359764,1.409548
762,8.017174109111632e-06,1.0,1.845085,1.382996
763,1.0859226633973528e-05,1.0,1.758750,1.375736
764,7.298748206701071e-05,1.0,1.355039,1.348660
765,6.827373685382072e-06,1.0,1.957563,1.349881
766,9.559222618999707e-05,1.0,1.306076,1.331458
767,1.2850193832789682e-05,1.0,1.771088,1.309497
768,5.531568046366669e-09,0.0,1.574002,1.349685
769,3.8771613296170886e-05,1.0,1.467574,1.384587
770,4.419372345958353e-09,0.0,1.604886,1.368458
771,0.00012097347109243235,1.0,1.148629,1.343784
772,0.00011672212203342121,1.0,1.267715,1.320272
773,7.52603016933696e-07,1.0,2.307104,1.028157
774,1.9279422179734863e-05,1.0,-3.120084,1.071944
775,1.7168266299709144e-05,1.0,2.928843,1.238942
776,2.0206708848936555e-05,1.0,3.076045,1.240067
777,1.2282015610604328e-05,1.0,2.967470,1.284717
778,2.5833774134423606e-05,1.0,-3.108568,1.096358
779,2.4156759954558084e-05,1.0,3.063558,1.089837
780,2.1757169796941707e-05,1.0,-2.521312,0.934097
781,1.795044236126545e-05,1.0,-2.789828,0.919298
782,7.276487727256289e-06,1.0,-2.233710,1.004260
783,6.447866423193498e-06,1.0,-1.979118,1.019603
784,1.2373852635485192e-05,1.0,-2.131647,0.982047
785,3.996836433179307e-09,0.0,-1.931296,0.980000
786,1.1396820594150795e-05,1.0,-2.432741,0.976585
787,1.973247213368374e-05,1.0,-1.727179,0.980077
788,5.961433531109006e-09,0.0,-1.118914,0.973760
789,6.424474890568622e-09,0.0,-1.766837,0.969844
790,1.1729380344884647e-05,1.0,-1.584780,1.113074
791,6.405727401491333e-06,1.0,-1.775307,1.049514
792,8.33860479497718e-06,1.0,-1.608933,1.045799
793,6.302188417734057e-06,1.0,-0.855769,1.090464
794,6.514637755898106e-06,1.0,-0.903426,1.039230
795,2.9926286152050403e-05,1.0,-1.330541,0.920196
796,1.926455454420125e-05,1.0,-1.969047,0.970022
797,5.442648781669034e-05,1.0,-2.175746,0.894727
798,4.6266924030421684e-05,1.0,-1.777287,0.897557
799,5.56874852269671e-05,1.0,-1.993739,0.889373
800,5.663366610291279e-05,1.0,-2.072563,0.888784
801,4.358539294594202e-05,1.0,-2.321819,0.891111
802,4.691310757903717e-05,1.0,-2.239906,0.878699
803,3.8783627263611927e-05,1.0,-1.621570,0.904683
804,2.883693579306629e-05,1.0,-1.336701,0.913689
805,5.6108438779625344e-05,1.0,-2.135941,0.898201
806,1.5263933449530375e-05,1.0,-2.590449,0.951556
807,1.9725791751446416e-09,0.0,-2.778264,1.045423
808,1.1666059663675042e-05,1.0,-2.787357,1.088096
809,1.3547606150194646e-05,1.0,-2.948587,1.067780
810,2.6361139654623635e-09,0.0,-2.919323,0.983704
811,9.992116799569974e-06,1.0,-2.872005,0.987586
812,7.076855023763206e-06,1.0,-2.749346,1.032671
813,7.255877494871801e-09,0.0,-2.542635,0.917788
814,5.5214827181643016e-05,1.0,-2.143289,0.888807
815,2.7452289084829728e-05,1.0,-2.491907,0.877812
816,2.1639014865619773e-05,1.0,-2.588618,0.873734
817,9.388037940333196e-09,0.0,-2.388075,0.871327
818,2.287318871407227e-05,1.0,-2.601256,0.914050
819,5.548076809338892e-05,1.0,-2.090154,0.907651
820,6.837214821732361e-06,1.0,-2.725865,1.027747
821,1.5000544645874513e-05,1.0,3.091703,1.049085
822,1.0276060533482658e-05,1.0,3.048016,0.996044
823,9.714358021000149e-06,1.0,-2.804504,0.983449
824,4.084666353149343e-09,0.0,3.093600,1.077695
825,6.643557524472679e-06,1.0,-2.433513,1.008635
826,1.2523217138328844e-05,1.0,2.810512,1.100655
827,9.263906238965788e-06,1.0,-2.848902,0.994656
828,5.739359659838797e-06,1.0,-2.369355,1.021913
829,1.130040646870749e-05,1.0,-2.312246,0.981124
830,1.1122420681414857e-05,1.0,-2.341150,1.117941
831,5.591348627764594e-06,1.0,-2.461733,1.048623
832,2.3217433085477367e-05,1.0,-1.536579,0.978274
833,2.867453835072474e-09,0.0,-1.473844,1.082924
834,9.20686757021736e-06,1.0,-1.358620,1.056049
835,3.1729849487293735e-09,0.0,-1.237937,1.039395
836,1.2670812270874894e-05,1.0,-1.647784,1.007634
837,9.264642547791278e-06,1.0,-1.189033,1.042135
838,5.758691068063476e-06,1.0,-0.738140,0.984887
839,1.3421115887762827e-05,1.0,-0.966552,0.894618
840,1.0623781942116571e-05,1.0,-0.823213,0.917797
841,5.3927408574453994e-08,1.0,-0.267896,0.887280
842,2.6320203359321565e-05,1.0,-1.546345,0.884851
843,2.386037606681541e-05,1.0,-1.484539,0.884984
844,1.0639925705378167e-05,1.0,-1.162643,0.864198
845,1.0292158428390345e-08,0.0,-1.364625,0.929153
846,2.8535798546042642e-05,1.0,-1.301026,0.917688
847,1.4527359299789689e-05,1.0,-2.496690,0.960833
848,2.427970485274556e-05,1.0,-1.113563,0.940872
849,3.761957788135618e-09,0.0,-0.984443,0.991090
850,4.007009117993529e-05,1.0,-1.629289,0.935130
851,1.8053767566300363e-05,1.0,-1.143184,0.893026
852,6.683217705554766e-06,1.0,-0.743336,0.972219
853,1.307841275114089e-05,1.0,-1.483371,1.014669
854,1.693642524903494e-05,1.0,-1.570536,0.995605
855,1.653233757052289e-05,1.0,-1.268643,0.996201
856,3.103743832642746e-06,1.0,-0.650121,0.907343
857,1.0991416451219632e-09,0.0,-0.656027,0.914091
858,9.238667800190362e-06,1.0,-1.032308,0.866714
859,4.463277913253057e-05,1.0,-1.720874,0.926295
860,1.4721635471139035e-05,1.0,-1.198371,0.877805
861,9.666484027877276e-09,0.0,-2.012389,0.935511
862,2.721334325099362e-05,1.0,-1.328464,0.960041
863,7.684039639616018e-06,1.0,-1.089244,0.853875
864,3.131279271048243e-06,1.0,-1.098400,0.810972
865,7.176299056336599e-06,1.0,-0.856006,1.011989
866,2.810245321328314e-08,1.0,-0.292266,0.844548
867,5.295596539256875e-06,1.0,-1.206172,0.831761
868,7.333352863115368e-06,1.0,-1.310988,0.842306
869,1.1818747585419213e-08,0.0,-2.297812,0.882396
870,2.557868091297198e-09,0.0,-0.941761,0.870876
871,6.959203544230971e-09,0.0,-1.110098,0.955479
872,5.610133639037981e-08,1.0,-0.361938,0.844484
873,1.7693399646558556e-08,1.0,-0.339403,0.774055
874,1.293704335318387e-07,1.0,-0.616935,0.571931
875,1.1596200437862503e-06,1.0,-0.898227,0.667441
876,4.8812863579889695e-08,1.0,-0.642998,0.462565
877,5.623305133302828e-08,1.0,-0.547008,0.547650
878,2.7816988513753814e-09,1.0,-0.757582,0.318096
879,1.9238496152214936e-07,1.0,-0.591264,0.655445
880,1.6368500946379956e-06,1.0,-1.125553,0.645706
881,1.687861935994681e-06,1.0,-1.130116,0.668207
882,5.240257909292502e-11,0.0,-0.648341,0.607589
883,5.685819719304154e-08,1.0,-1.053130,0.337011
884,3.444835265718546e-08,1.0,-0.641631,0.441156
885,2.048013016132343e-07,1.0,-0.989358,0.432047
886,1.572918256535398e-06,1.0,-1.064360,0.744382
887,1.611979378133862e-06,1.0,-0.967291,0.776912
888,2.719482569980437e-06,1.0,-1.301220,0.796273
889,1.1236611525658951e-06,1.0,-1.201011,0.540215
890,1.5917473659699905e-06,1.0,-1.059596,0.685921
891,1.2303519886971105e-06,1.0,-0.923688,0.727774
892,3.4065432974099586e-07,1.0,-0.655644,0.712350
893,1.943096068790292e-06,1.0,-1.403690,0.770805
894,3.7947665084635816e-07,1.0,-0.672534,0.728260
895,1.6538851860712691e-06,1.0,-1.160509,0.635930
896,8.48650084059006e-07,1.0,-0.811679,0.713958
897,1.6442259862419362e-06,1.0,-1.297280,0.715190
898,2.6132521247011265e-05,1.0,-1.773198,0.861913
899,8.304536599433033e-06,1.0,-1.599815,1.048420
900,3.197422775398553e-06,1.0,-1.553503,0.797700
901,1.724495726355759e-06,1.0,-1.112557,0.759379
902,1.633550569599733e-06,1.0,-1.260197,0.725627
903,6.02470367088406e-07,1.0,-0.732644,0.769787
904,1.1195927720633637e-06,1.0,-0.889340,0.724511
905,1.502416911594276e-06,1.0,-1.044227,0.649247
906,1.6372381941916328e-06,1.0,-1.108934,0.654137
907,2.5903492112473385e-10,0.0,-0.855049,0.753992
908,1.3424879251537557e-11,0.0,-0.432979,0.784220
909,1.3932456495713166e-07,1.0,-0.549297,0.718952
910,6.17774351754469e-06,1.0,-0.974755,0.854317
911,4.724227924527495e-07,1.0,-0.705066,0.743869
912,1.605695729183397e-07,1.0,-0.566257,0.737144
913,4.623150358158789e-09,1.0,-0.230097,0.641058
914,1.7516868718221513e-07,1.0,-0.582836,0.650723
915,1.231036257060452e-08,1.0,-0.150636,0.860123
916,1.420280336761655e-07,1.0,-0.571120,0.631700
917,1.6005635906611992e-06,1.0,-1.027769,0.760435
918,2.5186164347146894e-09,1.0,-0.135140,0.729576
